Source,Sample,Tag.number,Recapture,Length,Sex,Colour,Damage.old.a,Damage.old.l,Damage.new.a,Damage.new.l,Dead,Individual.remarks,Reproductive.stage,Setose.state,Egg.stage,Moult.stage,Cable.tie,Trip,Date,Outlier,Total.damage,Count,Family,Genus,Species
Dongara.Millers.Masters,11.1.CHout2_9,199331,,74.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.1.CHout2_9,199332,,57.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.1.CHout2_9,199333,,56.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.1.CHout2_9,199334,,54.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.1.CHout2_12,199335,,65.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.1.CHout2_21,199336,,77.1,Male,Red,0,0,0,0,Alive,Tag scar,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.1.CHout2_21,199337,,71.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.1.CHout2_21,199338,,51.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.1.CHout2_15,199339,,72.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.1.CHout2_20,199340,,73.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.1.CHout2_20,199341,,82.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.1.CHout2_20,199342,,83.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.1.CHout2_36,,,57.2,Male,Red,0,0,0,0,Dead,,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.1.CHout2_39,199343,,51.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-03,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.GR7,199254,,80,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.GR7,199255,,70.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.GR7,199256,,57.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.GR3,K3595,TRUE,84,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.GR3,199257,,45.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.GR24,199258,,74.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.GR6,,,84.1,Male,Red,0,0,0,0,Dead,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHS8,199346,,85.1,Female,Red,0,0,0,0,Alive,,,Immature,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHS50,199345,,80.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHM11,199259,,83.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHM11,199261,,76,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHM11,199262,,66.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHM11,199263,,71.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHN41,196143,TRUE,74,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHN41,199260,,69.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHN41,199264,,71.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHN41,199265,,70.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHN41,199266,,65.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHN41,199267,,53.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHN40,199348,,78.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHN5,199347,,80.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHN19,,,45.6,Male,Red,0,0,0,0,dead,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_34,199349,,91.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_34,196115,TRUE,66.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_34,199268,,76.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_34,199269,,65.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_34,199270,,67.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_34,199650,TRUE,62.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_34,199271,,51.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_46,199350,,71.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_46,199272,,66.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_46,199273,,76.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_46,199274,,72.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_18,199275,,79.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_18,199276,,78.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_18,199277,,61,Female,Red,1,4,0,0,Alive,,,,,,FALSE,11,2019-06-04,,5,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_18,199278,,70,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_18,199279,,60.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_18,199280,,55.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_29,199281,,47.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_29,199282,,55.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_38,199283,,77.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_38,199284,,56.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_21,199285,,61.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_21,191809,TRUE,63.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_21,199286,,67.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_48,199287,,71.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_48,199288,,85.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_36,199289,,58,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.2.CHout2_31,196151,TRUE,68.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-04,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS39,199400,,54.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS39,199399,,50,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS36,K2008,TRUE,77.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS36,199300,,58.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS20,199299,,57.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS48,199298,,58.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS48,199297,,88.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS48,199296,,64.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS48,199397,,54.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS48,199396,,72.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS15,199294,,80,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS15,199395,,53.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS15,199394,,59.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS15,199393,,53.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS15,199392,,71.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS49,199314,,83.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS49,199391,,69,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS49,199390,,70.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS13,199296,,64.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS13,199389,,72.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS12,199387,,72,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.LHS38,199386,,69.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR46,199385,,77.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR46,199384,,77.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR46,199383,,73.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR46,199382,,76.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR4,199381,,78.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR4,199380,,81.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR4,199379,,68.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR4,199378,,81.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR4,199377,,73.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR4,199376,,55.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR33,199375,,80.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR45,199374,,68.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR45,199372,,66.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR45,199371,,70.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR45,199370,,62,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR19,199373,,69,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR19,199369,,86.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR19,199368,,77.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR19,199367,,63.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR19,195698,TRUE,61.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR19,198869,TRUE,60.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR19,199366,,59.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.SR19,199365,,49.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.WP40,199364,,82.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,11.3.WP41,195885,TRUE,68.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,11,2019-06-05,,0,1,Palinuridae,Panulirus,cygnus
