"","Date","SiteNo","Long","Lat"
"1806",2018-06-14,"-29.43314858114.8998471",114.8998471,-29.43314858
"1807",2018-06-14,"-29.42668345114.8959591",114.8959591,-29.42668345
"1808",2018-06-14,"-29.42668345114.8959591",114.8959591,-29.42668345
"1809",2018-06-14,"-29.42668345114.8959591",114.8959591,-29.42668345
"1810",2018-06-14,"-29.42665131114.8965403",114.8965403,-29.42665131
"1811",2018-06-14,"-29.42665131114.8965403",114.8965403,-29.42665131
"1812",2018-06-14,"-29.42665131114.8965403",114.8965403,-29.42665131
"1813",2018-06-14,"-29.42302387114.8979892",114.8979892,-29.42302387
"1814",2018-06-14,"-29.42302387114.8979892",114.8979892,-29.42302387
"1815",2018-06-14,"-29.42302387114.8979892",114.8979892,-29.42302387
"1816",2018-06-14,"-29.42216586114.8976955",114.8976955,-29.42216586
"1817",2018-06-14,"-29.42216586114.8976955",114.8976955,-29.42216586
"1818",2018-06-14,"-29.42216586114.8976955",114.8976955,-29.42216586
"1819",2018-06-14,"-29.42257972114.8958214",114.8958214,-29.42257972
"1820",2018-06-14,"-29.42257972114.8958214",114.8958214,-29.42257972
"1821",2018-06-14,"-29.42257972114.8958214",114.8958214,-29.42257972
"1822",2018-06-14,"-29.46718334114.9241898",114.9241898,-29.46718334
"1823",2018-06-14,"-29.46718334114.9241898",114.9241898,-29.46718334
"1824",2018-06-14,"-29.46718334114.9241898",114.9241898,-29.46718334
"1825",2018-06-14,"-29.46722655114.925393",114.925393,-29.46722655
"1826",2018-06-14,"-29.46722655114.925393",114.925393,-29.46722655
"1827",2018-06-14,"-29.46722655114.925393",114.925393,-29.46722655
"1828",2018-06-14,"-29.46670859114.9253007",114.9253007,-29.46670859
"1829",2018-06-14,"-29.46670859114.9253007",114.9253007,-29.46670859
"1830",2018-06-14,"-29.46670859114.9253007",114.9253007,-29.46670859
"1831",2018-06-14,"-29.46577506114.9255792",114.9255792,-29.46577506
"1832",2018-06-14,"-29.46577506114.9255792",114.9255792,-29.46577506
"1833",2018-06-14,"-29.46577506114.9255792",114.9255792,-29.46577506
"1834",2018-06-14,"-29.4599335114.926504",114.926504,-29.4599335
"1835",2018-06-14,"-29.4599335114.926504",114.926504,-29.4599335
"1836",2018-06-14,"-29.4599335114.926504",114.926504,-29.4599335
"1837",2018-06-14,"-29.460905114.92617",114.92617,-29.460905
"1838",2018-06-14,"-29.460905114.92617",114.92617,-29.460905
"1839",2018-06-14,"-29.460905114.92617",114.92617,-29.460905
"1840",2018-06-14,"-29.45958322114.9261397",114.9261397,-29.45958322
"1841",2018-06-14,"-29.45958322114.9261397",114.9261397,-29.45958322
"1842",2018-06-14,"-29.45958322114.9261397",114.9261397,-29.45958322
"1843",2018-06-14,"-29.46517743114.9243463",114.9243463,-29.46517743
"1844",2018-06-14,"-29.46517743114.9243463",114.9243463,-29.46517743
"1845",2018-06-14,"-29.46517743114.9243463",114.9243463,-29.46517743
"1846",2018-06-14,"-29.46034723114.9263394",114.9263394,-29.46034723
"1847",2018-06-14,"-29.46034723114.9263394",114.9263394,-29.46034723
"1848",2018-06-14,"-29.46034723114.9263394",114.9263394,-29.46034723
"1849",2018-06-14,"-29.45916806114.9266351",114.9266351,-29.45916806
"1850",2018-06-14,"-29.45916806114.9266351",114.9266351,-29.45916806
"1851",2018-06-14,"-29.45916806114.9266351",114.9266351,-29.45916806
"1852",2018-06-15,"-29.52728167114.959855",114.959855,-29.52728167
"1853",2018-06-15,"-29.52728167114.959855",114.959855,-29.52728167
"1854",2018-06-15,"-29.52728167114.959855",114.959855,-29.52728167
"1855",2018-06-15,"-29.52430333114.9602267",114.9602267,-29.52430333
"1856",2018-06-15,"-29.52430333114.9602267",114.9602267,-29.52430333
"1857",2018-06-15,"-29.52430333114.9602267",114.9602267,-29.52430333
"1858",2018-06-15,"-29.522795114.9607767",114.9607767,-29.522795
"1859",2018-06-15,"-29.522795114.9607767",114.9607767,-29.522795
"1860",2018-06-15,"-29.522795114.9607767",114.9607767,-29.522795
"1861",2018-06-15,"-29.52483667114.960205",114.960205,-29.52483667
"1862",2018-06-15,"-29.52483667114.960205",114.960205,-29.52483667
"1863",2018-06-15,"-29.52483667114.960205",114.960205,-29.52483667
"1864",2018-06-15,"-29.52505114.9603283",114.9603283,-29.52505
"1865",2018-06-15,"-29.52505114.9603283",114.9603283,-29.52505
"1866",2018-06-15,"-29.52505114.9603283",114.9603283,-29.52505
"1867",2018-06-15,"-29.520845114.9608117",114.9608117,-29.520845
"1868",2018-06-15,"-29.520845114.9608117",114.9608117,-29.520845
"1869",2018-06-15,"-29.520845114.9608117",114.9608117,-29.520845
"1870",2018-06-15,"-29.52544667114.9604067",114.9604067,-29.52544667
"1871",2018-06-15,"-29.52544667114.9604067",114.9604067,-29.52544667
"1872",2018-06-15,"-29.52544667114.9604067",114.9604067,-29.52544667
"1873",2018-06-15,"-29.52788114.9597133",114.9597133,-29.52788
"1874",2018-06-15,"-29.52788114.9597133",114.9597133,-29.52788
"1875",2018-06-15,"-29.52788114.9597133",114.9597133,-29.52788
"1876",2018-06-15,"-29.52692333114.959445",114.959445,-29.52692333
"1877",2018-06-15,"-29.52692333114.959445",114.959445,-29.52692333
"1878",2018-06-15,"-29.52692333114.959445",114.959445,-29.52692333
"1879",2018-06-15,"-29.5386114.9530117",114.9530117,-29.5386
"1880",2018-06-15,"-29.5386114.9530117",114.9530117,-29.5386
"1881",2018-06-15,"-29.5386114.9530117",114.9530117,-29.5386
"1882",2018-06-15,"-29.53889833114.953005",114.953005,-29.53889833
"1883",2018-06-15,"-29.53889833114.953005",114.953005,-29.53889833
"1884",2018-06-15,"-29.53889833114.953005",114.953005,-29.53889833
"1885",2018-06-15,"-29.53280167114.957605",114.957605,-29.53280167
"1886",2018-06-15,"-29.53280167114.957605",114.957605,-29.53280167
"1887",2018-06-15,"-29.53280167114.957605",114.957605,-29.53280167
"1888",2018-06-15,"-29.53346167114.9574917",114.9574917,-29.53346167
"1889",2018-06-15,"-29.53346167114.9574917",114.9574917,-29.53346167
"1890",2018-06-15,"-29.53346167114.9574917",114.9574917,-29.53346167
"1891",2018-06-15,"-29.53386333114.9573733",114.9573733,-29.53386333
"1892",2018-06-15,"-29.53386333114.9573733",114.9573733,-29.53386333
"1893",2018-06-15,"-29.53386333114.9573733",114.9573733,-29.53386333
"1894",2018-06-15,"-29.53573114.9590833",114.9590833,-29.53573
"1895",2018-06-15,"-29.53573114.9590833",114.9590833,-29.53573
"1896",2018-06-15,"-29.53573114.9590833",114.9590833,-29.53573
"1897",2018-06-15,"-29.53835833114.952495",114.952495,-29.53835833
"1898",2018-06-15,"-29.53835833114.952495",114.952495,-29.53835833
"1899",2018-06-15,"-29.53835833114.952495",114.952495,-29.53835833
"1900",2018-06-15,"-29.540125114.950885",114.950885,-29.540125
"1901",2018-06-15,"-29.540125114.950885",114.950885,-29.540125
"1902",2018-06-15,"-29.540125114.950885",114.950885,-29.540125
"1903",2018-06-15,"-29.53470667114.957185",114.957185,-29.53470667
"1904",2018-06-15,"-29.53470667114.957185",114.957185,-29.53470667
"1905",2018-06-15,"-29.53470667114.957185",114.957185,-29.53470667
"1906",2018-06-15,"-29.53957833114.9516017",114.9516017,-29.53957833
"1907",2018-06-15,"-29.53957833114.9516017",114.9516017,-29.53957833
"1908",2018-06-15,"-29.53957833114.9516017",114.9516017,-29.53957833
"1909",2018-06-15,"-29.54098833114.9504317",114.9504317,-29.54098833
"1910",2018-06-15,"-29.54098833114.9504317",114.9504317,-29.54098833
"1911",2018-06-15,"-29.54098833114.9504317",114.9504317,-29.54098833
"1912",2018-06-15,"-29.53587167114.9590283",114.9590283,-29.53587167
"1913",2018-06-15,"-29.53587167114.9590283",114.9590283,-29.53587167
"1914",2018-06-15,"-29.53587167114.9590283",114.9590283,-29.53587167
"1915",2018-06-15,"-29.53551167114.9568667",114.9568667,-29.53551167
"1916",2018-06-15,"-29.53551167114.9568667",114.9568667,-29.53551167
"1917",2018-06-15,"-29.53551167114.9568667",114.9568667,-29.53551167
"1918",2018-06-15,"-29.53665833114.9584383",114.9584383,-29.53665833
"1919",2018-06-15,"-29.53665833114.9584383",114.9584383,-29.53665833
"1920",2018-06-15,"-29.53665833114.9584383",114.9584383,-29.53665833
"1921",2018-06-15,"-29.53795333114.9527533",114.9527533,-29.53795333
"1922",2018-06-15,"-29.53795333114.9527533",114.9527533,-29.53795333
"1923",2018-06-15,"-29.53795333114.9527533",114.9527533,-29.53795333
"1924",2018-06-15,"-29.53611667114.95895",114.95895,-29.53611667
"1925",2018-06-15,"-29.53611667114.95895",114.95895,-29.53611667
"1926",2018-06-15,"-29.53611667114.95895",114.95895,-29.53611667
"1927",2018-06-15,"-29.53628114.9587433",114.9587433,-29.53628
"1928",2018-06-15,"-29.53628114.9587433",114.9587433,-29.53628
"1929",2018-06-15,"-29.53628114.9587433",114.9587433,-29.53628
"1930",2018-06-15,"-29.53763333114.952585",114.952585,-29.53763333
"1931",2018-06-15,"-29.53763333114.952585",114.952585,-29.53763333
"1932",2018-06-15,"-29.53763333114.952585",114.952585,-29.53763333
"1933",2018-06-15,"-29.53875114.9518233",114.9518233,-29.53875
"1934",2018-06-15,"-29.53875114.9518233",114.9518233,-29.53875
"1935",2018-06-15,"-29.53875114.9518233",114.9518233,-29.53875
"1936",2018-06-15,"-29.54055114.9506283",114.9506283,-29.54055
"1937",2018-06-15,"-29.54055114.9506283",114.9506283,-29.54055
"1938",2018-06-15,"-29.54055114.9506283",114.9506283,-29.54055
"1939",2018-06-15,"-29.53567167114.92925",114.92925,-29.53567167
"1940",2018-06-15,"-29.53567167114.92925",114.92925,-29.53567167
"1941",2018-06-15,"-29.53567167114.92925",114.92925,-29.53567167
"1942",2018-06-15,"-29.53669114.929445",114.929445,-29.53669
"1943",2018-06-15,"-29.53669114.929445",114.929445,-29.53669
"1944",2018-06-15,"-29.53669114.929445",114.929445,-29.53669
"1945",2018-06-15,"-29.53703833114.929295",114.929295,-29.53703833
"1946",2018-06-15,"-29.53703833114.929295",114.929295,-29.53703833
"1947",2018-06-15,"-29.53703833114.929295",114.929295,-29.53703833
"1948",2018-06-15,"-29.53710167114.9285633",114.9285633,-29.53710167
"1949",2018-06-15,"-29.53710167114.9285633",114.9285633,-29.53710167
"1950",2018-06-15,"-29.53710167114.9285633",114.9285633,-29.53710167
"1951",2018-06-15,"-29.53921833114.92818",114.92818,-29.53921833
"1952",2018-06-15,"-29.53921833114.92818",114.92818,-29.53921833
"1953",2018-06-15,"-29.53921833114.92818",114.92818,-29.53921833
"1954",2018-06-15,"-29.53961114.9286067",114.9286067,-29.53961
"1955",2018-06-15,"-29.53961114.9286067",114.9286067,-29.53961
"1956",2018-06-15,"-29.53961114.9286067",114.9286067,-29.53961
"1957",2018-06-15,"-29.54009167114.9284367",114.9284367,-29.54009167
"1958",2018-06-15,"-29.54009167114.9284367",114.9284367,-29.54009167
"1959",2018-06-15,"-29.54009167114.9284367",114.9284367,-29.54009167
"1960",2018-06-15,"-29.53811167114.92859",114.92859,-29.53811167
"1961",2018-06-15,"-29.53811167114.92859",114.92859,-29.53811167
"1962",2018-06-15,"-29.53811167114.92859",114.92859,-29.53811167
"1963",2018-06-15,"-29.538685114.928405",114.928405,-29.538685
"1964",2018-06-15,"-29.538685114.928405",114.928405,-29.538685
"1965",2018-06-15,"-29.538685114.928405",114.928405,-29.538685
"1966",2018-06-15,"-29.54056167114.92773",114.92773,-29.54056167
"1967",2018-06-15,"-29.54056167114.92773",114.92773,-29.54056167
"1968",2018-06-15,"-29.54056167114.92773",114.92773,-29.54056167
"1969",2018-06-15,"-29.45916833114.9266617",114.9266617,-29.45916833
"1970",2018-06-15,"-29.45916833114.9266617",114.9266617,-29.45916833
"1971",2018-06-15,"-29.45916833114.9266617",114.9266617,-29.45916833
"1972",2018-06-15,"-29.45970833114.9267267",114.9267267,-29.45970833
"1973",2018-06-15,"-29.45970833114.9267267",114.9267267,-29.45970833
"1974",2018-06-15,"-29.45970833114.9267267",114.9267267,-29.45970833
"1975",2018-06-15,"-29.46083114.92624",114.92624,-29.46083
"1976",2018-06-15,"-29.46083114.92624",114.92624,-29.46083
"1977",2018-06-15,"-29.46083114.92624",114.92624,-29.46083
"1978",2018-06-15,"-29.46047333114.926395",114.926395,-29.46047333
"1979",2018-06-15,"-29.46047333114.926395",114.926395,-29.46047333
"1980",2018-06-15,"-29.46047333114.926395",114.926395,-29.46047333
"1981",2018-06-15,"-29.46017167114.9266617",114.9266617,-29.46017167
"1982",2018-06-15,"-29.46017167114.9266617",114.9266617,-29.46017167
"1983",2018-06-15,"-29.46017167114.9266617",114.9266617,-29.46017167
"1984",2018-06-15,"-29.38317833114.8882517",114.8882517,-29.38317833
"1985",2018-06-15,"-29.38317833114.8882517",114.8882517,-29.38317833
"1986",2018-06-15,"-29.38317833114.8882517",114.8882517,-29.38317833
"1987",2018-06-15,"-29.38381167114.8867433",114.8867433,-29.38381167
"1988",2018-06-15,"-29.38381167114.8867433",114.8867433,-29.38381167
"1989",2018-06-15,"-29.38381167114.8867433",114.8867433,-29.38381167
"1990",2018-06-15,"-29.38476833114.8860183",114.8860183,-29.38476833
"1991",2018-06-15,"-29.38476833114.8860183",114.8860183,-29.38476833
"1992",2018-06-15,"-29.38476833114.8860183",114.8860183,-29.38476833
"1993",2018-06-15,"-29.38360833114.8872",114.8872,-29.38360833
"1994",2018-06-15,"-29.38360833114.8872",114.8872,-29.38360833
"1995",2018-06-15,"-29.38360833114.8872",114.8872,-29.38360833
"1996",2018-06-15,"-29.38329114.8878083",114.8878083,-29.38329
"1997",2018-06-15,"-29.38329114.8878083",114.8878083,-29.38329
"1998",2018-06-15,"-29.38329114.8878083",114.8878083,-29.38329
"1999",2017-11-29,"-29.44160333114.9619517",114.9619517,-29.44160333
"2000",2017-11-29,"-29.44160333114.9619517",114.9619517,-29.44160333
"2001",2017-11-29,"-29.44160333114.9619517",114.9619517,-29.44160333
"2002",2017-11-29,"-29.44351833114.961995",114.961995,-29.44351833
"2003",2017-11-29,"-29.44351833114.961995",114.961995,-29.44351833
"2004",2017-11-29,"-29.44351833114.961995",114.961995,-29.44351833
"2005",2017-11-29,"-29.44431167114.96202",114.96202,-29.44431167
"2006",2017-11-29,"-29.44431167114.96202",114.96202,-29.44431167
"2007",2017-11-29,"-29.44431167114.96202",114.96202,-29.44431167
"2008",2017-11-29,"-29.445545114.9621783",114.9621783,-29.445545
"2009",2017-11-29,"-29.445545114.9621783",114.9621783,-29.445545
"2010",2017-11-29,"-29.445545114.9621783",114.9621783,-29.445545
"2011",2017-11-29,"-29.44262333114.9622083",114.9622083,-29.44262333
"2012",2017-11-29,"-29.44262333114.9622083",114.9622083,-29.44262333
"2013",2017-11-29,"-29.44262333114.9622083",114.9622083,-29.44262333
"2014",2017-11-29,"-29.44499114.9622017",114.9622017,-29.44499
"2015",2017-11-29,"-29.44499114.9622017",114.9622017,-29.44499
"2016",2017-11-29,"-29.44499114.9622017",114.9622017,-29.44499
"2017",2017-11-29,"-29.44456333114.959505",114.959505,-29.44456333
"2018",2017-11-29,"-29.44456333114.959505",114.959505,-29.44456333
"2019",2017-11-29,"-29.44456333114.959505",114.959505,-29.44456333
"2020",2017-11-29,"-29.445845114.9599233",114.9599233,-29.445845
"2021",2017-11-29,"-29.445845114.9599233",114.9599233,-29.445845
"2022",2017-11-29,"-29.445845114.9599233",114.9599233,-29.445845
"2023",2017-11-29,"-29.44207114.9594233",114.9594233,-29.44207
"2024",2017-11-29,"-29.44207114.9594233",114.9594233,-29.44207
"2025",2017-11-29,"-29.44207114.9594233",114.9594233,-29.44207
"2026",2017-11-29,"-29.44374114.95944",114.95944,-29.44374
"2027",2017-11-29,"-29.44374114.95944",114.95944,-29.44374
"2028",2017-11-29,"-29.44374114.95944",114.95944,-29.44374
"2029",2017-11-29,"-29.445235114.95962",114.95962,-29.445235
"2030",2017-11-29,"-29.445235114.95962",114.95962,-29.445235
"2031",2017-11-29,"-29.445235114.95962",114.95962,-29.445235
"2032",2017-11-29,"-29.44303114.9596",114.9596,-29.44303
"2033",2017-11-29,"-29.44303114.9596",114.9596,-29.44303
"2034",2017-11-29,"-29.44303114.9596",114.9596,-29.44303
"2035",2017-11-29,"-29.44702114.956689",114.956689,-29.44702
"2036",2017-11-29,"-29.44702114.956689",114.956689,-29.44702
"2037",2017-11-29,"-29.44702114.956689",114.956689,-29.44702
"2038",2017-11-29,"-29.44924114.95605",114.95605,-29.44924
"2039",2017-11-29,"-29.44924114.95605",114.95605,-29.44924
"2040",2017-11-29,"-29.44924114.95605",114.95605,-29.44924
"2041",2017-11-29,"-29.45020167114.95612",114.95612,-29.45020167
"2042",2017-11-29,"-29.45020167114.95612",114.95612,-29.45020167
"2043",2017-11-29,"-29.45020167114.95612",114.95612,-29.45020167
"2044",2017-11-29,"-29.451445114.9561667",114.9561667,-29.451445
"2045",2017-11-29,"-29.451445114.9561667",114.9561667,-29.451445
"2046",2017-11-29,"-29.451445114.9561667",114.9561667,-29.451445
"2047",2017-11-29,"-29.44815833114.95646",114.95646,-29.44815833
"2048",2017-11-29,"-29.44815833114.95646",114.95646,-29.44815833
"2049",2017-11-29,"-29.44815833114.95646",114.95646,-29.44815833
"2050",2017-11-29,"-29.450905114.956125",114.956125,-29.450905
"2051",2017-11-29,"-29.450905114.956125",114.956125,-29.450905
"2052",2017-11-29,"-29.450905114.956125",114.956125,-29.450905
"2053",2017-11-29,"-29.44748167114.9535367",114.9535367,-29.44748167
"2054",2017-11-29,"-29.44748167114.9535367",114.9535367,-29.44748167
"2055",2017-11-29,"-29.44748167114.9535367",114.9535367,-29.44748167
"2056",2017-11-29,"-29.449155114.9534367",114.9534367,-29.449155
"2057",2017-11-29,"-29.449155114.9534367",114.9534367,-29.449155
"2058",2017-11-29,"-29.449155114.9534367",114.9534367,-29.449155
"2059",2017-11-29,"-29.45038333114.9533783",114.9533783,-29.45038333
"2060",2017-11-29,"-29.45038333114.9533783",114.9533783,-29.45038333
"2061",2017-11-29,"-29.45038333114.9533783",114.9533783,-29.45038333
"2062",2017-11-29,"-29.45165167114.9536567",114.9536567,-29.45165167
"2063",2017-11-29,"-29.45165167114.9536567",114.9536567,-29.45165167
"2064",2017-11-29,"-29.45165167114.9536567",114.9536567,-29.45165167
"2065",2017-11-29,"-29.448495114.953595",114.953595,-29.448495
"2066",2017-11-29,"-29.448495114.953595",114.953595,-29.448495
"2067",2017-11-29,"-29.448495114.953595",114.953595,-29.448495
"2068",2017-11-29,"-29.45102833114.9536267",114.9536267,-29.45102833
"2069",2017-11-29,"-29.45102833114.9536267",114.9536267,-29.45102833
"2070",2017-11-29,"-29.45102833114.9536267",114.9536267,-29.45102833
"2071",2017-11-29,"-29.481035114.95951",114.95951,-29.481035
"2072",2017-11-29,"-29.481035114.95951",114.95951,-29.481035
"2073",2017-11-29,"-29.481035114.95951",114.95951,-29.481035
"2074",2017-11-29,"-29.482645114.95962",114.95962,-29.482645
"2075",2017-11-29,"-29.482645114.95962",114.95962,-29.482645
"2076",2017-11-29,"-29.482645114.95962",114.95962,-29.482645
"2077",2017-11-29,"-29.48335114.9595467",114.9595467,-29.48335
"2078",2017-11-29,"-29.48335114.9595467",114.9595467,-29.48335
"2079",2017-11-29,"-29.48335114.9595467",114.9595467,-29.48335
"2080",2017-11-29,"-29.48439833114.9597767",114.9597767,-29.48439833
"2081",2017-11-29,"-29.48439833114.9597767",114.9597767,-29.48439833
"2082",2017-11-29,"-29.48439833114.9597767",114.9597767,-29.48439833
"2083",2017-11-29,"-29.481985114.9596717",114.9596717,-29.481985
"2084",2017-11-29,"-29.481985114.9596717",114.9596717,-29.481985
"2085",2017-11-29,"-29.481985114.9596717",114.9596717,-29.481985
"2086",2017-11-29,"-29.48400667114.9597017",114.9597017,-29.48400667
"2087",2017-11-29,"-29.48400667114.9597017",114.9597017,-29.48400667
"2088",2017-11-29,"-29.48400667114.9597017",114.9597017,-29.48400667
"2089",2017-11-29,"-29.48431333114.9557933",114.9557933,-29.48431333
"2090",2017-11-29,"-29.48431333114.9557933",114.9557933,-29.48431333
"2091",2017-11-29,"-29.48431333114.9557933",114.9557933,-29.48431333
"2092",2017-11-29,"-29.48544167114.95593",114.95593,-29.48544167
"2093",2017-11-29,"-29.48544167114.95593",114.95593,-29.48544167
"2094",2017-11-29,"-29.48544167114.95593",114.95593,-29.48544167
"2095",2017-11-29,"-29.48252333114.9552183",114.9552183,-29.48252333
"2096",2017-11-29,"-29.48252333114.9552183",114.9552183,-29.48252333
"2097",2017-11-29,"-29.48252333114.9552183",114.9552183,-29.48252333
"2098",2017-11-29,"-29.483572114.955653",114.955653,-29.483572
"2099",2017-11-29,"-29.483572114.955653",114.955653,-29.483572
"2100",2017-11-29,"-29.483572114.955653",114.955653,-29.483572
"2101",2017-11-29,"-29.48492333114.9558183",114.9558183,-29.48492333
"2102",2017-11-29,"-29.48492333114.9558183",114.9558183,-29.48492333
"2103",2017-11-29,"-29.48492333114.9558183",114.9558183,-29.48492333
"2104",2017-11-29,"-29.48302114.9555233",114.9555233,-29.48302
"2105",2017-11-29,"-29.48302114.9555233",114.9555233,-29.48302
"2106",2017-11-29,"-29.48302114.9555233",114.9555233,-29.48302
"2107",2017-11-29,"-29.466195114.9254033",114.9254033,-29.466195
"2108",2017-11-29,"-29.466195114.9254033",114.9254033,-29.466195
"2109",2017-11-29,"-29.466195114.9254033",114.9254033,-29.466195
"2110",2017-11-29,"-29.46875167114.92404",114.92404,-29.46875167
"2111",2017-11-29,"-29.46875167114.92404",114.92404,-29.46875167
"2112",2017-11-29,"-29.46875167114.92404",114.92404,-29.46875167
"2113",2017-11-29,"-29.46769333114.925175",114.925175,-29.46769333
"2114",2017-11-29,"-29.46769333114.925175",114.925175,-29.46769333
"2115",2017-11-29,"-29.46769333114.925175",114.925175,-29.46769333
"2116",2017-11-29,"-29.467045114.9167517",114.9167517,-29.467045
"2117",2017-11-29,"-29.467045114.9167517",114.9167517,-29.467045
"2118",2017-11-29,"-29.467045114.9167517",114.9167517,-29.467045
"2119",2017-11-29,"-29.46642833114.9178717",114.9178717,-29.46642833
"2120",2017-11-29,"-29.46642833114.9178717",114.9178717,-29.46642833
"2121",2017-11-29,"-29.46642833114.9178717",114.9178717,-29.46642833
"2122",2017-11-29,"-29.46664745114.9172926",114.9172926,-29.46664745
"2123",2017-11-29,"-29.46664745114.9172926",114.9172926,-29.46664745
"2124",2017-11-29,"-29.46664745114.9172926",114.9172926,-29.46664745
"2125",2017-11-29,"-29.46597167114.9158067",114.9158067,-29.46597167
"2126",2017-11-29,"-29.46597167114.9158067",114.9158067,-29.46597167
"2127",2017-11-29,"-29.46597167114.9158067",114.9158067,-29.46597167
"2128",2017-11-29,"-29.46465333114.9157583",114.9157583,-29.46465333
"2129",2017-11-29,"-29.46465333114.9157583",114.9157583,-29.46465333
"2130",2017-11-29,"-29.46465333114.9157583",114.9157583,-29.46465333
"2131",2017-11-29,"-29.46544167114.9158783",114.9158783,-29.46544167
"2132",2017-11-29,"-29.46544167114.9158783",114.9158783,-29.46544167
"2133",2017-11-29,"-29.46544167114.9158783",114.9158783,-29.46544167
"2134",2017-11-29,"-29.46565167114.9107833",114.9107833,-29.46565167
"2135",2017-11-29,"-29.46565167114.9107833",114.9107833,-29.46565167
"2136",2017-11-29,"-29.46565167114.9107833",114.9107833,-29.46565167
"2137",2017-11-29,"-29.464695114.9115417",114.9115417,-29.464695
"2138",2017-11-29,"-29.464695114.9115417",114.9115417,-29.464695
"2139",2017-11-29,"-29.464695114.9115417",114.9115417,-29.464695
"2140",2017-11-29,"-29.46397667114.9113583",114.9113583,-29.46397667
"2141",2017-11-29,"-29.46397667114.9113583",114.9113583,-29.46397667
"2142",2017-11-29,"-29.46397667114.9113583",114.9113583,-29.46397667
"2143",2017-11-29,"-29.461965114.9114183",114.9114183,-29.461965
"2144",2017-11-29,"-29.461965114.9114183",114.9114183,-29.461965
"2145",2017-11-29,"-29.461965114.9114183",114.9114183,-29.461965
"2146",2017-11-29,"-29.465515114.91161",114.91161,-29.465515
"2147",2017-11-29,"-29.465515114.91161",114.91161,-29.465515
"2148",2017-11-29,"-29.465515114.91161",114.91161,-29.465515
"2149",2017-11-29,"-29.462762114.911355",114.911355,-29.462762
"2150",2017-11-29,"-29.462762114.911355",114.911355,-29.462762
"2151",2017-11-29,"-29.462762114.911355",114.911355,-29.462762
"2152",2017-11-29,"-29.17279114.87821",114.87821,-29.17279
"2153",2017-11-29,"-29.17279114.87821",114.87821,-29.17279
"2154",2017-11-29,"-29.17279114.87821",114.87821,-29.17279
"2155",2017-11-29,"-29.17656114.87962",114.87962,-29.17656
"2156",2017-11-29,"-29.17656114.87962",114.87962,-29.17656
"2157",2017-11-29,"-29.17656114.87962",114.87962,-29.17656
"2158",2017-11-29,"-29.1769114.88004",114.88004,-29.1769
"2159",2017-11-29,"-29.1769114.88004",114.88004,-29.1769
"2160",2017-11-29,"-29.1769114.88004",114.88004,-29.1769
"2161",2017-11-29,"-29.17729114.88056",114.88056,-29.17729
"2162",2017-11-29,"-29.17729114.88056",114.88056,-29.17729
"2163",2017-11-29,"-29.17729114.88056",114.88056,-29.17729
"2164",2017-11-29,"-29.17832114.88096",114.88096,-29.17832
"2165",2017-11-29,"-29.17832114.88096",114.88096,-29.17832
"2166",2017-11-29,"-29.17832114.88096",114.88096,-29.17832
"2167",2017-11-29,"-29.17896114.881",114.881,-29.17896
"2168",2017-11-29,"-29.17896114.881",114.881,-29.17896
"2169",2017-11-29,"-29.17896114.881",114.881,-29.17896
"2170",2017-11-29,"-29.18059114.88195",114.88195,-29.18059
"2171",2017-11-29,"-29.18059114.88195",114.88195,-29.18059
"2172",2017-11-29,"-29.18059114.88195",114.88195,-29.18059
"2173",2017-11-29,"-29.17392114.87873",114.87873,-29.17392
"2174",2017-11-29,"-29.17392114.87873",114.87873,-29.17392
"2175",2017-11-29,"-29.17392114.87873",114.87873,-29.17392
"2176",2017-11-29,"-29.1747114.87894",114.87894,-29.1747
"2177",2017-11-29,"-29.1747114.87894",114.87894,-29.1747
"2178",2017-11-29,"-29.1747114.87894",114.87894,-29.1747
"2179",2017-11-29,"-29.17536114.87893",114.87893,-29.17536
"2180",2017-11-29,"-29.17536114.87893",114.87893,-29.17536
"2181",2017-11-29,"-29.17536114.87893",114.87893,-29.17536
"2182",2017-11-29,"-29.17562114.87906",114.87906,-29.17562
"2183",2017-11-29,"-29.17562114.87906",114.87906,-29.17562
"2184",2017-11-29,"-29.17562114.87906",114.87906,-29.17562
"2185",2017-11-29,"-29.1763114.87936",114.87936,-29.1763
"2186",2017-11-29,"-29.1763114.87936",114.87936,-29.1763
"2187",2017-11-29,"-29.1763114.87936",114.87936,-29.1763
"2188",2017-11-29,"-29.17673114.87984",114.87984,-29.17673
"2189",2017-11-29,"-29.17673114.87984",114.87984,-29.17673
"2190",2017-11-29,"-29.17673114.87984",114.87984,-29.17673
"2191",2017-11-29,"-29.1777114.88098",114.88098,-29.1777
"2192",2017-11-29,"-29.1777114.88098",114.88098,-29.1777
"2193",2017-11-29,"-29.1777114.88098",114.88098,-29.1777
"2194",2017-11-29,"-29.18002114.88117",114.88117,-29.18002
"2195",2017-11-29,"-29.18002114.88117",114.88117,-29.18002
"2196",2017-11-29,"-29.18002114.88117",114.88117,-29.18002
"2197",2017-11-29,"-29.173369114.878373",114.878373,-29.173369
"2198",2017-11-29,"-29.173369114.878373",114.878373,-29.173369
"2199",2017-11-29,"-29.173369114.878373",114.878373,-29.173369
"2200",2017-11-29,"-29.17515114.87901",114.87901,-29.17515
"2201",2017-11-29,"-29.17515114.87901",114.87901,-29.17515
"2202",2017-11-29,"-29.17515114.87901",114.87901,-29.17515
