"","Date","Long","Lat","sst","i"
"451","2018-06-12",114.8658983,-29.34895333,293.453178664669,10
"452","2018-06-12",114.8662667,-29.34662,293.453178664669,10
"453","2018-06-12",114.8672733,-29.34383,293.453178664669,10
"454","2018-06-12",114.8680167,-29.342285,293.453178664669,10
"455","2018-06-12",114.89856,-29.42084333,292.933178676292,10
"456","2018-06-12",114.8974733,-29.42261667,292.933178676292,10
"457","2018-06-12",114.8984,-29.41964333,292.933178676292,10
"458","2018-06-12",114.89563,-29.42357667,292.933178676292,10
"459","2018-06-12",114.8967267,-29.42661667,292.933178676292,10
"460","2018-06-12",114.887675,-29.47922,293.08317867294,10
"461","2018-06-12",114.8874217,-29.48061833,293.08317867294,10
"462","2018-06-12",114.887985,-29.48177333,293.08317867294,10
"463","2018-06-12",114.8875117,-29.48256667,293.08317867294,10
"464","2018-06-12",114.8880583,-29.48342833,293.08317867294,10
"465","2018-06-12",114.8707867,-29.45276333,293.22317866981,10
"466","2018-06-12",114.8701767,-29.454135,293.22317866981,10
"467","2018-06-12",114.8700833,-29.45428,293.22317866981,10
"468","2018-06-12",114.8691983,-29.45774833,293.22317866981,10
"469","2018-06-12",114.8685883,-29.45821333,293.22317866981,10
"470","2018-06-13",114.9607883,-29.52094333,291.913178699091,10
"471","2018-06-13",114.9607817,-29.522745,291.913178699091,10
"472","2018-06-13",114.9602333,-29.524165,291.913178699091,10
"473","2018-06-13",114.96054,-29.52502833,291.913178699091,10
"474","2018-06-13",114.9598817,-29.52731333,291.913178699091,10
"475","2018-06-13",114.9600033,-29.52770667,291.913178699091,10
"476","2018-06-13",114.959655,-29.527965,291.913178699091,10
"477","2018-06-13",114.96042,-29.52544667,291.913178699091,10
"478","2018-06-13",114.9595133,-29.52695167,291.913178699091,10
"479","2018-06-13",114.9593033,-29.529655,291.913178699091,10
"480","2018-06-13",114.9622433,-29.48069333,291.913178699091,10
"481","2018-06-13",114.9627467,-29.48134167,291.60317870602,10
"482","2018-06-13",114.9630033,-29.48171667,291.60317870602,10
"483","2018-06-13",114.9627883,-29.48233833,291.60317870602,10
"484","2018-06-13",114.9619833,-29.48117833,291.913178699091,10
"485","2018-06-13",114.9574233,-29.48114167,291.913178699091,10
"486","2018-06-13",114.9565133,-29.4839,291.913178699091,10
"487","2018-06-13",114.9570117,-29.48063167,291.913178699091,10
"488","2018-06-13",114.9568783,-29.483025,291.913178699091,10
"489","2018-06-13",114.9571217,-29.482155,291.913178699091,10
"490","2018-06-13",114.9570083,-29.48166833,291.913178699091,10
"491","2018-06-13",114.9569433,-29.48020667,291.913178699091,10
"492","2018-06-13",114.9572033,-29.47901333,291.913178699091,10
"493","2018-06-13",114.9571717,-29.47980833,291.913178699091,10
"494","2018-06-13",114.9571617,-29.47948333,291.913178699091,10
"495","2018-06-13",114.8733333,-29.32309167,293.503178663552,10
"496","2018-06-13",114.87371,-29.34201833,293.513178663328,10
"497","2018-06-13",114.8733933,-29.34456167,293.513178663328,10
"498","2018-06-13",114.87417,-29.34389167,293.513178663328,10
"499","2018-06-13",114.8739483,-29.34440667,293.513178663328,10
"500","2018-06-13",114.87303,-29.34508333,293.513178663328,10
"501","2018-06-13",114.8748372,-29.3451706,293.513178663328,11
"502","2018-06-13",114.8728183,-29.34162833,293.513178663328,11
"503","2018-06-13",114.8725683,-29.34111833,293.513178663328,11
"504","2018-06-13",114.87398,-29.34249833,293.513178663328,11
"505","2018-06-13",114.8976567,-29.423035,293.123178672045,11
"506","2018-06-13",114.8950617,-29.42287,293.123178672045,11
"507","2018-06-13",114.8979917,-29.42321833,293.123178672045,11
"508","2018-06-13",114.8954,-29.42395167,293.123178672045,11
"509","2018-06-13",114.8959183,-29.42659167,293.123178672045,11
"510","2018-06-13",114.923465,-29.46731833,292.51317868568,11
"511","2018-06-13",114.9244117,-29.46766167,292.51317868568,11
"512","2018-06-13",114.9252383,-29.46677167,292.51317868568,11
"513","2018-06-13",114.9253583,-29.46558333,292.51317868568,11
"514","2018-06-13",114.92655,-29.46023833,292.51317868568,11
"515","2018-06-13",114.9267983,-29.45989333,292.51317868568,11
"516","2018-06-13",114.9266217,-29.45970333,292.51317868568,11
"517","2018-06-13",114.9251433,-29.46500167,292.51317868568,11
"518","2018-06-13",114.926395,-29.46054333,292.51317868568,11
"519","2018-06-13",114.92644,-29.45921833,292.51317868568,11
"520","2018-06-14",114.9571474,-29.48075662,291.915285592899,11
"521","2018-06-14",114.9590357,-29.48189304,291.915285592899,11
"522","2018-06-14",114.9591164,-29.48292623,291.915285592899,11
"523","2018-06-14",114.9584705,-29.48324927,291.915285592899,11
"524","2018-06-14",114.9586337,-29.48384531,291.915285592899,11
"525","2018-06-14",114.9592693,-29.48254058,291.915285592899,11
"526","2018-06-14",114.9560123,-29.48411101,291.915285592899,11
"527","2018-06-14",114.9569951,-29.48039812,291.915285592899,11
"528","2018-06-14",114.9565488,-29.48308038,291.915285592899,11
"529","2018-06-14",114.9569091,-29.48175507,291.915285592899,11
"530","2018-06-14",114.9571754,-29.48138044,291.915285592899,11
"531","2018-06-14",114.9571316,-29.47975364,291.915285592899,11
"532","2018-06-14",114.9591455,-29.47766357,292.055285589769,11
"533","2018-06-14",114.9595253,-29.47806448,292.055285589769,11
"534","2018-06-14",114.9594116,-29.47786122,292.055285589769,11
"535","2018-06-14",114.9294311,-29.53563734,292.445285581052,11
"536","2018-06-14",114.9294241,-29.53657871,292.445285581052,11
"537","2018-06-14",114.9292588,-29.53707907,292.445285581052,11
"538","2018-06-14",114.9287776,-29.5371908,292.445285581052,11
"539","2018-06-14",114.9282116,-29.53919583,292.325285583735,11
"540","2018-06-14",114.928604,-29.53955772,292.325285583735,11
"541","2018-06-14",114.9285602,-29.54010301,292.325285583735,11
"542","2018-06-14",114.9285471,-29.53808854,292.445285581052,11
"543","2018-06-14",114.9286027,-29.53872096,292.445285581052,11
"544","2018-06-14",114.9272221,-29.5410158,292.325285583735,11
"545","2018-06-14",114.8734643,-29.3450614,293.525285556912,11
"546","2018-06-14",114.8738654,-29.34469151,293.525285556912,11
"547","2018-06-14",114.8740871,-29.3443199,293.525285556912,11
"548","2018-06-14",114.8740015,-29.34331109,293.525285556912,11
"549","2018-06-14",114.8740849,-29.34374163,293.525285556912,11
"550","2018-06-14",114.895106,-29.42303665,293.125285565853,11
"551","2018-06-14",114.8975372,-29.4226839,293.125285565853,12
"552","2018-06-14",114.8959333,-29.42394773,293.125285565853,12
"553","2018-06-14",114.895205,-29.42329662,293.125285565853,12
"554","2018-06-14",114.8998471,-29.43314858,293.125285565853,12
"555","2018-06-14",114.8959591,-29.42668345,293.125285565853,12
"556","2018-06-14",114.8965403,-29.42665131,293.125285565853,12
"557","2018-06-14",114.8979892,-29.42302387,293.125285565853,12
"558","2018-06-14",114.8976955,-29.42216586,293.125285565853,12
"559","2018-06-14",114.8958214,-29.42257972,293.125285565853,12
"560","2018-06-14",114.9241898,-29.46718334,292.515285579488,12
"561","2018-06-14",114.925393,-29.46722655,292.515285579488,12
"562","2018-06-14",114.9253007,-29.46670859,292.515285579488,12
"563","2018-06-14",114.9255792,-29.46577506,292.515285579488,12
"564","2018-06-14",114.926504,-29.4599335,292.515285579488,12
"565","2018-06-14",114.92617,-29.460905,292.515285579488,12
"566","2018-06-14",114.9261397,-29.45958322,292.515285579488,12
"567","2018-06-14",114.9243463,-29.46517743,292.515285579488,12
"568","2018-06-14",114.9263394,-29.46034723,292.515285579488,12
"569","2018-06-14",114.9266351,-29.45916806,292.515285579488,12
"570","2018-06-15",114.959855,-29.52728167,291.915285592899,12
"571","2018-06-15",114.9602267,-29.52430333,291.915285592899,12
"572","2018-06-15",114.9607767,-29.522795,291.915285592899,12
"573","2018-06-15",114.960205,-29.52483667,291.915285592899,12
"574","2018-06-15",114.9603283,-29.52505,291.915285592899,12
"575","2018-06-15",114.9608117,-29.520845,291.915285592899,12
"576","2018-06-15",114.9604067,-29.52544667,291.915285592899,12
"577","2018-06-15",114.9597133,-29.52788,291.915285592899,12
"578","2018-06-15",114.959445,-29.52692333,291.915285592899,12
"579","2018-06-15",114.9530117,-29.5386,291.915285592899,12
"580","2018-06-15",114.953005,-29.53889833,291.915285592899,12
"581","2018-06-15",114.957605,-29.53280167,291.915285592899,12
"582","2018-06-15",114.9574917,-29.53346167,291.915285592899,12
"583","2018-06-15",114.9573733,-29.53386333,291.915285592899,12
"584","2018-06-15",114.9590833,-29.53573,291.915285592899,12
"585","2018-06-15",114.952495,-29.53835833,291.915285592899,12
"586","2018-06-15",114.950885,-29.540125,291.85528559424,12
"587","2018-06-15",114.957185,-29.53470667,291.915285592899,12
"588","2018-06-15",114.9516017,-29.53957833,291.85528559424,12
"589","2018-06-15",114.9504317,-29.54098833,291.85528559424,12
"590","2018-06-15",114.9590283,-29.53587167,291.915285592899,12
"591","2018-06-15",114.9568667,-29.53551167,291.915285592899,12
"592","2018-06-15",114.9584383,-29.53665833,291.915285592899,12
"593","2018-06-15",114.9527533,-29.53795333,291.915285592899,12
"594","2018-06-15",114.95895,-29.53611667,291.915285592899,12
"595","2018-06-15",114.9587433,-29.53628,291.915285592899,12
"596","2018-06-15",114.952585,-29.53763333,291.915285592899,12
