"","Date","Long","Lat","sst","i"
"202","2019-06-04",114.960605,-29.52085667,291.417133126408,5
"203","2019-06-04",114.960235,-29.52435,291.417133126408,5
"204","2019-06-04",114.9562183,-29.48291333,291.877133116126,5
"205","2019-06-04",114.955885,-29.48412667,291.877133116126,5
"206","2019-06-04",114.9569933,-29.48147,291.877133116126,5
"207","2019-06-04",114.9557867,-29.48462333,291.877133116126,5
"208","2019-06-04",114.9571883,-29.480865,291.877133116126,5
"209","2019-06-04",114.9569433,-29.48171,291.877133116126,5
"210","2019-06-04",114.95707,-29.480085,291.877133116126,5
"211","2019-06-04",114.9557383,-29.48425833,291.877133116126,5
"212","2019-06-04",114.957175,-29.479405,291.877133116126,5
"213","2019-06-04",114.9585067,-29.48399833,291.877133116126,5
"214","2019-06-04",114.9588467,-29.48315,291.877133116126,5
"215","2019-06-04",114.955725,-29.48478167,291.877133116126,5
"216","2019-06-04",114.9569383,-29.48051833,291.877133116126,5
"217","2019-06-04",114.9572217,-29.48229167,291.877133116126,5
"218","2019-06-04",114.9572033,-29.478915,292.067133111879,5
"219","2019-06-04",114.9591583,-29.48262833,291.877133116126,5
"220","2019-06-04",114.9593317,-29.48227667,291.877133116126,5
"221","2019-06-04",114.9573317,-29.48110167,291.877133116126,5
"222","2019-06-04",114.9594183,-29.48198667,291.877133116126,5
"223","2019-06-04",114.95627,-29.48349333,291.877133116126,5
"224","2019-06-04",114.9527083,-29.53861333,291.417133126408,5
"225","2019-06-04",114.9526,-29.53844667,291.417133126408,5
"226","2019-06-04",114.9523933,-29.539195,291.177133131772,5
"227","2019-06-04",114.9525433,-29.53801,291.417133126408,5
"228","2019-06-04",114.95241,-29.53897,291.417133126408,5
"229","2019-06-04",114.950275,-29.54047333,291.177133131772,5
"230","2019-06-04",114.95069,-29.53978833,291.177133131772,5
"231","2019-06-04",114.9526567,-29.53755333,291.417133126408,5
"232","2019-06-04",114.9513317,-29.539435,291.177133131772,5
"233","2019-06-04",114.92851,-29.53808667,292.157133109868,5
"234","2019-06-04",114.9286367,-29.53705,292.157133109868,5
"235","2019-06-04",114.9294317,-29.53666,292.157133109868,5
"236","2019-06-04",114.92812,-29.53914667,291.707133119926,5
"237","2019-06-04",114.9285017,-29.53866667,292.157133109868,5
"238","2019-06-04",114.9285,-29.54007667,291.707133119926,5
"239","2019-06-04",114.9293783,-29.53691333,292.157133109868,5
