Source,Sample,Tag.number,Recapture,Length,Sex,Colour,Damage.old.a,Damage.old.l,Damage.new.a,Damage.new.l,Dead,Individual.remarks,Reproductive.stage,Setose.state,Egg.stage,Moult.stage,Cable.tie,Trip,Outlier,Total.damage,Count,Family,Genus,Species
Dongara.Millers.Masters,3.1.IR2,K2876,,60.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR2,K2875,,71.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR2,195201,,54.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR2,195203,,64.8,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR2,K2873,,85.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR2,K2872,,72.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR5,K2871,,81,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,K2870,,82.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,K2869,,82.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195204,,62.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195130,TRUE,68,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195350,,63.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,K2868,,78.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195151,TRUE,54,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,K2866,,69.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195349,,61.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,191710,TRUE,62,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195348,,44,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195347,,53.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195345,,49.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195342,,60.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195341,,49.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,191782,TRUE,60.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,191694,TRUE,55.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195121,TRUE,47.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195340,,59.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,191734,TRUE,58.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195339,,67,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,191709,TRUE,63.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195338,,54.8,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195337,,51.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195336,,46.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195335,,63,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195334,,44.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,K2865,,88.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,K2864,,90.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195333,,64.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195332,,58.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195330,,54,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195329,,59.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195328,,57.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195327,,46.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195326,,44.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,,,39.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195325,,46.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195324,,40.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195323,,64.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195322,,46.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195321,,45,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,191712,TRUE,52.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195320,,48.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195319,,43.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195318,,43.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195317,,40.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195316,,50.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195315,,50.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195314,,47.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195313,,43.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195312,,47,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,K2863,,81.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195311,,42.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195310,,46,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195309,,60,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195308,,43,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195307,,43.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195306,,45.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195305,,47.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,195304,,40.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR11,,,42.4,Unknown,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,K2862,,71.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,K2861,,71,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,K2860,,88.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,K2859,,65.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,K2856,,79.8,Male,Red,0,0,1,0,Alive,,,,,,FALSE,3,,1,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,K2949,,67.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,K2948,,83.2,Female,Red,0,0,0,0,Alive,,,Mature,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,K2947,,74,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,K2946,,71,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,K2945,,69.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,195303,,66.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,K2682,TRUE,68.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,195301,,55.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,195351,,62.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,195352,,60.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,195353,,49,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,195354,,47.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,195355,,43.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,195356,,49.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,195357,,49.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,195358,,43.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,195359,,46.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,195361,,42.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR10,,,82.6,Unknown,Red,0,0,0,0,Dead,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,K2944,,68.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,K2943,,82,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195363,,65.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195364,,75.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,K2942,,77.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195365,,64,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195367,,64.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195368,,69.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195369,,69.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195370,,59.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195371,,49,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,K2941,,71.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195065,TRUE,55.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195372,,63.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195373,,69.8,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195374,,63.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195375,,69.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195376,,64,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,191984,,63.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195377,,69.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195378,,59.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195379,,63.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,K2939,,72.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,K2938,,79.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195380,,67,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,K2937,,71,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195381,,54.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195382,,52.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195002,TRUE,62.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195384,,56.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,191682,TRUE,63,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195385,,68.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195386,,68.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195001,TRUE,59.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195387,,54.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195388,,62.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,K2936,,78.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195389,,62.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195390,,59.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195391,,65.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195392,,56,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195393,,65,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195394,,65.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,K2935,,71.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195395,,64.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195396,,67.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,K2933,,76.8,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,K2934,,74.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195397,,62.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195152,TRUE,63.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195077,TRUE,60.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195398,,58.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195399,,65.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,3.1.IR4,195400,,57.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,3,y,0,1,Palinuridae,Panulirus,cygnus
