Source,Sample,Tag.number,Recapture,Length,Sex,Colour,Damage.old.a,Damage.old.l,Damage.new.a,Damage.new.l,Dead,Individual.remarks,Reproductive.stage,Setose.state,Egg.stage,Moult.stage,Cable.tie,Trip,Outlier,Total.damage,Count,Family,Genus,Species
Dongara.Millers.Masters,1.1.CHin1_5,191025,,55.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.CHin1_6,K1730,,68.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.CHin1_6,191024,,46.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.CHin1_8,K1731,,76.8,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.CHin1_8,191023,,59.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.CHin2_39,K1732,,68.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.CHin2_43,K1733,,67.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.CHin2_43,K1735,,74.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB30,K1719,,78.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB30,K1720,,56.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB31,K1721,,77.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB31,K1722,,70.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB31,191049,,40.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB31,191048,,40.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB32,K1723,,80.2,Female,Red,0,0,1,0,Alive,,,,,,FALSE,1,,1,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB32,191047,,50.8,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB32,191046,,50.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB32,191044,,40.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB32,191043,,41,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB32,191042,,50.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB32,191041,,50.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB32,191040,,40.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.JB32,191039,,40.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,K1739,,74.4,Male,Red,0,0,0,0,Alive,Issue with callipers,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,K1740,,75.5,Female,Red,0,0,0,0,Alive,Issue with callipers,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,K1742,,72.5,Female,Red,0,0,0,0,Alive,Issue with callipers,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,K1743,,66.4,Female,Red,0,0,0,0,Alive,Issue with callipers,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,K1744,,77.6,Male,Red,0,0,0,0,Alive,Issue with callipers,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,191014,,60.9,Female,Red,0,0,0,0,Alive,Issue with callipers,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,191013,,57.2,Female,Red,0,0,0,0,Alive,Issue with callipers,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,191012,,54.4,Female,Red,0,0,0,0,Alive,Issue with callipers,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,191011,,67.6,Female,Red,0,0,0,0,Alive,Issue with callipers,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,K1745,,62,Female,Red,0,0,0,0,Alive,Issue with callipers,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,K1746,,84.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,K1747,,77.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,K1748,,75.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,191010,,53,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,191009,,53.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,191008,,68.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,191007,,56.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,191006,,61.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,191005,,67.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,191004,,59.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM10,191003,,55.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,191002,,68.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,K1749,,71.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,K1799,,77.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,191001,,67.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,K1798,,73.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,191100,,56.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,191099,,58.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,191098,,56.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,191097,,59.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,K1797,,72.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,191096,,64.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,K1796,,73.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,191095,,65.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,191094,,53.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM11,191092 + 191093,,68.8,Male,Red,0,0,0,0,Alive,Tagged twice,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,K1795,,77.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191091,,46.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,K1794,,75.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,K1793,,69.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,K1792,,71.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191090,,63,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,K1791,,68.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,K1790,,66.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191089,,66.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,K1789,,75.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191088,,59.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191087,,68.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,K1788,,71.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191086,,64.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,K1787,,71.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191085,,66.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191084,,46.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191083,,61.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,K1786,,78,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191082,,53.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191081,,56.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191080,,64.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,K1785,,70.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191079,,46.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191078,,50.8,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191077,,57.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191076,,44.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM12,191075,,56.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM13,191074,,67.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM13,K1784,,73.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM13,K1783,,75.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM13,191073,,72.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM13,K1782,,72.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM13,K1781,,70.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM13,191072,,56.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM13,191071,,64.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM13,191070,,58.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM13,191069,,50.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM13,191068,,58.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM13,191067,,45.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM13,K1780,,63.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM14,191066,,67.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM14,K1779,,74,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM14,K1778,,66.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM14,K1777,,74.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM14,K1776,,74.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM14,191065,,49.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM14,191064,,48.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,191063,,61.8,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1775,,70.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1774,,66.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1773,,73.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,191062,,64.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1772,,74,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,191061,,65.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1771,,73.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1770,,68.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1769,,73.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1768,,69.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1767,,69.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1766,,68.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1765,,72.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,191060,,61.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1764,,71.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,191059,,63.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1763,,73.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,191058,,61.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1762,,70.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1761,,68.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,191057,,47.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1760,,73.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,191056,,63,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1759,,77.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,191055,,63.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,K1757,,73.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM15,191054,,42.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,1.1.SM16,K1755,,69.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,1,,0,1,Palinuridae,Panulirus,cygnus
