"","Long","Lat","z"
"85",113.571698113208,-25.36,0.0200261776590716
"86",113.582075471698,-25.36,0.0215244859988587
"87",113.592452830189,-25.36,0.0235690812950385
"88",113.602830188679,-25.36,0.026118183891074
"89",113.61320754717,-25.36,0.029118326511241
"90",113.62358490566,-25.36,0.0325040335807725
"91",113.633962264151,-25.36,0.0361978962893333
"92",113.644339622642,-25.36,0.0401111922440151
"93",113.654716981132,-25.36,0.0441451674471153
"94",113.665094339623,-25.36,0.0481930484676822
"95",113.675471698113,-25.36,0.052142788615939
"96",113.685849056604,-25.36,0.0558804799904431
"97",113.696226415094,-25.36,0.059294290922811
"98",113.706603773585,-25.36,0.0622787234756838
"99",113.716981132075,-25.36,0.064738935687322
"100",113.727358490566,-25.36,0.0665948443299986
"101",113.737735849057,-25.36,0.0677847201330452
"102",113.748113207547,-25.36,0.0682680101910644
"103",113.758490566038,-25.36,0.0680271702608393
"104",113.768867924528,-25.36,0.0670683587095316
"105",113.779245283019,-25.36,0.0654209275400009
"106",113.789622641509,-25.36,0.0631357361007707
"107",113.8,-25.36,0.060282401017686
"108",112.7,-25.3443396226415,0.00135095191990775
"109",112.710377358491,-25.3443396226415,0.0019213159411919
"110",112.720754716981,-25.3443396226415,0.00270628052924
"111",112.731132075472,-25.3443396226415,0.00377519824006033
"112",112.741509433962,-25.3443396226415,0.00521531342068906
"113",112.751886792453,-25.3443396226415,0.00713474458258236
"114",112.762264150943,-25.3443396226415,0.00966540924170401
"115",112.772641509434,-25.3443396226415,0.012965669522097
"116",112.783018867925,-25.3443396226415,0.0172224189754309
"117",112.793396226415,-25.3443396226415,0.022652278382855
"118",112.803773584906,-25.3443396226415,0.0295015279514832
"119",112.814150943396,-25.3443396226415,0.0380443834539366
"120",112.824528301887,-25.3443396226415,0.0485792329179618
"121",112.834905660377,-25.3443396226415,0.0614224962025253
"122",112.845283018868,-25.3443396226415,0.0768998580960397
"123",112.855660377358,-25.3443396226415,0.0953347592569134
"124",112.866037735849,-25.3443396226415,0.117034206954743
"125",112.87641509434,-25.3443396226415,0.142272182584905
"126",112.88679245283,-25.3443396226415,0.171271163176288
"127",112.897169811321,-25.3443396226415,0.204182522062135
"128",112.907547169811,-25.3443396226415,0.241066807586282
"129",112.917924528302,-25.3443396226415,0.281875093469215
"130",112.928301886792,-25.3443396226415,0.326432725206265
"131",112.938679245283,-25.3443396226415,0.374426830990198
"132",112.949056603774,-25.3443396226415,0.425398905951853
"133",112.959433962264,-25.3443396226415,0.478743605908988
"134",112.969811320755,-25.3443396226415,0.533714602428304
"135",112.980188679245,-25.3443396226415,0.589437967212955
"136",112.990566037736,-25.3443396226415,0.644933094050337
"137",113.000943396226,-25.3443396226415,0.699140663753947
"138",113.011320754717,-25.3443396226415,0.750956651345967
"139",113.021698113208,-25.3443396226415,0.799270907757243
"140",113.032075471698,-25.3443396226415,0.843008461739983
"141",113.042452830189,-25.3443396226415,0.881171416981303
"142",113.052830188679,-25.3443396226415,0.91287919051424
"143",113.06320754717,-25.3443396226415,0.937404865146202
"144",113.07358490566,-25.3443396226415,0.95420561079889
"145",113.083962264151,-25.3443396226415,0.962945453904583
"146",113.094339622642,-25.3443396226415,0.963509114974534
"147",113.104716981132,-25.3443396226415,0.956006157696544
"148",113.115094339623,-25.3443396226415,0.940765258542622
"149",113.125471698113,-25.3443396226415,0.918318972454126
"150",113.135849056604,-25.3443396226415,0.889379898540299
"151",113.146226415094,-25.3443396226415,0.854809606084645
"152",113.156603773585,-25.3443396226415,0.815582039362769
"153",113.166981132075,-25.3443396226415,0.7727433626068
"154",113.177358490566,-25.3443396226415,0.727370325828046
"155",113.187735849057,-25.3443396226415,0.680529228623467
"156",113.198113207547,-25.3443396226415,0.633237440436003
"157",113.208490566038,-25.3443396226415,0.586429215768663
"158",113.218867924528,-25.3443396226415,0.540927239651838
"159",113.229245283019,-25.3443396226415,0.497420973119787
"160",113.239622641509,-25.3443396226415,0.456452463066406
"161",113.25,-25.3443396226415,0.418409858653775
"162",113.260377358491,-25.3443396226415,0.383528460231633
"163",113.270754716981,-25.3443396226415,0.351898738239134
"164",113.281132075472,-25.3443396226415,0.323480418821047
"165",113.291509433962,-25.3443396226415,0.298121457332278
"166",113.301886792453,-25.3443396226415,0.275580524518113
"167",113.312264150943,-25.3443396226415,0.255551522565778
"168",113.322641509434,-25.3443396226415,0.237688633821465
"169",113.333018867925,-25.3443396226415,0.221630482324757
"170",113.343396226415,-25.3443396226415,0.207022149873466
"171",113.353773584906,-25.3443396226415,0.19353402067264
"172",113.364150943396,-25.3443396226415,0.180876713202681
"173",113.374528301887,-25.3443396226415,0.168811672465917
"174",113.384905660377,-25.3443396226415,0.157157315948821
"175",113.395283018868,-25.3443396226415,0.145790928285116
"176",113.405660377358,-25.3443396226415,0.134646760773916
"177",113.416037735849,-25.3443396226415,0.123710994853541
"178",113.42641509434,-25.3443396226415,0.113014361365278
"179",113.43679245283,-25.3443396226415,0.102623264668133
"180",113.447169811321,-25.3443396226415,0.0926302440461872
"181",113.457547169811,-25.3443396226415,0.0831445225119232
"182",113.467924528302,-25.3443396226415,0.0742832585455918
"183",113.478301886792,-25.3443396226415,0.0661639467626674
"184",113.488679245283,-25.3443396226415,0.0588982280818281
"185",113.499056603774,-25.3443396226415,0.0525871876976916
"186",113.509433962264,-25.3443396226415,0.0473180571944868
"187",113.519811320755,-25.3443396226415,0.0431621092589562
"188",113.530188679245,-25.3443396226415,0.0401734490660616
"189",113.540566037736,-25.3443396226415,0.038388369990415
"190",113.550943396226,-25.3443396226415,0.0378249523192407
"191",113.561320754717,-25.3443396226415,0.0384826369818227
"192",113.571698113208,-25.3443396226415,0.0403415929624688
"193",113.582075471698,-25.3443396226415,0.0433618051556722
"194",113.592452830189,-25.3443396226415,0.0474819253804403
"195",113.602830188679,-25.3443396226415,0.0526180390854638
"196",113.61320754717,-25.3443396226415,0.0586625907669233
"197",113.62358490566,-25.3443396226415,0.0654837711353096
"198",113.633962264151,-25.3443396226415,0.0729256905381884
"199",113.644339622642,-25.3443396226415,0.0808096419204919
"200",113.654716981132,-25.3443396226415,0.0889366929649119
"201",113.665094339623,-25.3443396226415,0.0970917458678292
"202",113.675471698113,-25.3443396226415,0.105049073615268
"203",113.685849056604,-25.3443396226415,0.112579196307609
"204",113.696226415094,-25.3443396226415,0.119456815061916
"205",113.706603773585,-25.3443396226415,0.125469390145935
"206",113.716981132075,-25.3443396226415,0.130425849215418
"207",113.727358490566,-25.3443396226415,0.134164853166863
"208",113.737735849057,-25.3443396226415,0.136562039374885
"209",113.748113207547,-25.3443396226415,0.137535707921606
"210",113.758490566038,-25.3443396226415,0.137050513072488
"211",113.768867924528,-25.3443396226415,0.135118861369228
"212",113.779245283019,-25.3443396226415,0.131799886254006
"213",113.789622641509,-25.3443396226415,0.12719605081881
"214",113.8,-25.3443396226415,0.121447607417644
"215",112.7,-25.328679245283,0.001355662246044
"216",112.710377358491,-25.328679245283,0.00190010594550833
"217",112.720754716981,-25.328679245283,0.00264275381968606
"218",112.731132075472,-25.328679245283,0.00364694334702373
"219",112.741509433962,-25.328679245283,0.00499270098708014
"220",112.751886792453,-25.328679245283,0.00677981915451143
"221",112.762264150943,-25.328679245283,0.00913104039976531
"222",112.772641509434,-25.328679245283,0.0121951773854044
"223",112.783018867925,-25.328679245283,0.0161499378216359
"224",112.793396226415,-25.328679245283,0.0212041629866553
"225",112.803773584906,-25.328679245283,0.0275991325350596
"226",112.814150943396,-25.328679245283,0.0356085441967374
"227",112.824528301887,-25.328679245283,0.045536752976427
"228",112.834905660377,-25.328679245283,0.0577148592878576
"229",112.845283018868,-25.328679245283,0.0724942772884139
"230",112.855660377358,-25.328679245283,0.0902375000656256
"231",112.866037735849,-25.328679245283,0.111305910919539
"232",112.87641509434,-25.328679245283,0.136044669345737
"233",112.88679245283,-25.328679245283,0.164764920955127
"234",112.897169811321,-25.328679245283,0.197723831334213
"235",112.907547169811,-25.328679245283,0.235103208028412
"236",112.917924528302,-25.328679245283,0.276987730809266
"237",112.928301886792,-25.328679245283,0.323344033180219
"238",112.938679245283,-25.328679245283,0.374002041464129
"239",112.949056603774,-25.328679245283,0.428640057078809
"240",112.959433962264,-25.328679245283,0.486775042423508
"241",112.969811320755,-25.328679245283,0.547759428130181
"242",112.980188679245,-25.328679245283,0.610785495862901
"243",112.990566037736,-25.328679245283,0.674898014096887
"244",113.000943396226,-25.328679245283,0.739015333666913
"245",113.011320754717,-25.328679245283,0.801958615259275
"246",113.021698113208,-25.328679245283,0.862488300893339
"247",113.032075471698,-25.328679245283,0.919346399469939
"248",113.042452830189,-25.328679245283,0.971302677611236
"249",113.052830188679,-25.328679245283,1.01720247311649
"250",113.06320754717,-25.328679245283,1.05601361406163
"251",113.07358490566,-25.328679245283,1.08686985583984
"252",113.083962264151,-25.328679245283,1.10910835216481
"253",113.094339622642,-25.328679245283,1.12229895101686
"254",113.104716981132,-25.328679245283,1.12626353566875
"255",113.115094339623,-25.328679245283,1.12108418514603
"256",113.125471698113,-25.328679245283,1.10709956919532
"257",113.135849056604,-25.328679245283,1.08488967554742
"258",113.146226415094,-25.328679245283,1.05524964523576
"259",113.156603773585,-25.328679245283,1.01915411967792
"260",113.166981132075,-25.328679245283,0.977714040547782
"261",113.177358490566,-25.328679245283,0.93212825684418
"262",113.187735849057,-25.328679245283,0.883632558803239
"263",113.198113207547,-25.328679245283,0.833448861405096
"264",113.208490566038,-25.328679245283,0.782737197701977
"265",113.218867924528,-25.328679245283,0.732552960853421
"266",113.229245283019,-25.328679245283,0.683811469904544
"267",113.239622641509,-25.328679245283,0.637261452715725
"268",113.25,-25.328679245283,0.593468471662351
"269",113.260377358491,-25.328679245283,0.552808700563158
"270",113.270754716981,-25.328679245283,0.515472834594434
"271",113.281132075472,-25.328679245283,0.481479319290355
"272",113.291509433962,-25.328679245283,0.450695558842041
"273",113.301886792453,-25.328679245283,0.42286534201957
"274",113.312264150943,-25.328679245283,0.39764043328804
"275",113.322641509434,-25.328679245283,0.374614134812612
"276",113.333018867925,-25.328679245283,0.35335463872519
"277",113.343396226415,-25.328679245283,0.333436152952079
"278",113.353773584906,-25.328679245283,0.314466080978234
"279",113.364150943396,-25.328679245283,0.296106938482053
"280",113.374528301887,-25.328679245283,0.278092161949825
"281",113.384905660377,-25.328679245283,0.260235465302075
"282",113.395283018868,-25.328679245283,0.242433888185394
"283",113.405660377358,-25.328679245283,0.224665114606648
"284",113.416037735849,-25.328679245283,0.206979990150048
"285",113.42641509434,-25.328679245283,0.189491406651451
"286",113.43679245283,-25.328679245283,0.172360842732202
"287",113.447169811321,-25.328679245283,0.155783846820937
"288",113.457547169811,-25.328679245283,0.139975637363457
"289",113.467924528302,-25.328679245283,0.125157793581532
"290",113.478301886792,-25.328679245283,0.111546747040775
"291",113.488679245283,-25.328679245283,0.0993444907996249
"292",113.499056603774,-25.328679245283,0.0887316307591691
"293",113.509433962264,-25.328679245283,0.079862641983808
"294",113.519811320755,-25.328679245283,0.0728629848131082
"295",113.530188679245,-25.328679245283,0.0678275979205475
"296",113.540566037736,-25.328679245283,0.064820226250123
"297",113.550943396226,-25.328679245283,0.0638730607223417
"298",113.561320754717,-25.328679245283,0.0649862556732904
"299",113.571698113208,-25.328679245283,0.0681270344774408
"300",113.582075471698,-25.328679245283,0.0732282740659508
"301",113.592452830189,-25.328679245283,0.0801866524752979
"302",113.602830188679,-25.328679245283,0.0888606267005876
"303",113.61320754717,-25.328679245283,0.0990686588571504
"304",113.62358490566,-25.328679245283,0.110588208209682
"305",113.633962264151,-25.328679245283,0.123156041404474
"306",113.644339622642,-25.328679245283,0.136470376213331
"307",113.654716981132,-25.328679245283,0.150195265712664
"308",113.665094339623,-25.328679245283,0.163967458253705
"309",113.675471698113,-25.328679245283,0.177405749229718
"310",113.685849056604,-25.328679245283,0.190122594884718
"311",113.696226415094,-25.328679245283,0.201737511566861
"312",113.706603773585,-25.328679245283,0.211891562644709
"313",113.716981132075,-25.328679245283,0.220262064995686
"314",113.727358490566,-25.328679245283,0.226576548348908
"315",113.737735849057,-25.328679245283,0.230624987644334
"316",113.748113207547,-25.328679245283,0.232269405953734
"317",113.758490566038,-25.328679245283,0.231450108708914
"318",113.768867924528,-25.328679245283,0.228188044910762
"319",113.779245283019,-25.328679245283,0.222583075622237
"320",113.789622641509,-25.328679245283,0.214808236864325
"321",113.8,-25.328679245283,0.205100383192844
"322",112.7,-25.3130188679245,0.00186269626730916
"323",112.710377358491,-25.3130188679245,0.00252611120170208
"324",112.720754716981,-25.3130188679245,0.00340508778839438
"325",112.731132075472,-25.3130188679245,0.00456241503909869
"326",112.741509433962,-25.3130188679245,0.00607661135061624
"327",112.751886792453,-25.3130188679245,0.00804492981033277
"328",112.762264150943,-25.3130188679245,0.0105865887281107
"329",112.772641509434,-25.3130188679245,0.0138461055780125
"330",112.783018867925,-25.3130188679245,0.0179965537094756
"331",112.793396226415,-25.3130188679245,0.0232424953022697
"332",112.803773584906,-25.3130188679245,0.0298222753534245
"333",112.814150943396,-25.3130188679245,0.0380092962440818
"334",112.824528301887,-25.3130188679245,0.0481118387845366
"335",112.834905660377,-25.3130188679245,0.0604709632397176
"336",112.845283018868,-25.3130188679245,0.07545602314124
"337",112.855660377358,-25.3130188679245,0.0934573658549183
"338",112.866037735849,-25.3130188679245,0.114875885396807
"339",112.87641509434,-25.3130188679245,0.140109240176336
"340",112.88679245283,-25.3130188679245,0.169534751760959
"341",112.897169811321,-25.3130188679245,0.203489254912234
"342",112.907547169811,-25.3130188679245,0.242246461673529
"343",112.917924528302,-25.3130188679245,0.285992713795451
"344",112.928301886792,-25.3130188679245,0.33480230261493
"345",112.938679245283,-25.3130188679245,0.388613803423053
"346",112.949056603774,-25.3130188679245,0.447209070208611
"347",112.959433962264,-25.3130188679245,0.510196635656706
"348",112.969811320755,-25.3130188679245,0.577001234739717
"349",112.980188679245,-25.3130188679245,0.646861001237245
"350",112.990566037736,-25.3130188679245,0.718833569978381
"351",113.000943396226,-25.3130188679245,0.791811862379253
"352",113.011320754717,-25.3130188679245,0.864549762343281
"353",113.021698113208,-25.3130188679245,0.935697240803928
"354",113.032075471698,-25.3130188679245,1.00384380797943
"355",113.042452830189,-25.3130188679245,1.06756851747838
"356",113.052830188679,-25.3130188679245,1.12549417206259
"357",113.06320754717,-25.3130188679245,1.17634293958051
"358",113.07358490566,-25.3130188679245,1.21899032249686
"359",113.083962264151,-25.3130188679245,1.25251436497546
"360",113.094339622642,-25.3130188679245,1.27623714023327
"361",113.104716981132,-25.3130188679245,1.28975593228259
"362",113.115094339623,-25.3130188679245,1.29296208699364
"363",113.125471698113,-25.3130188679245,1.28604621896805
"364",113.135849056604,-25.3130188679245,1.26948927255296
"365",113.146226415094,-25.3130188679245,1.24403978969217
"366",113.156603773585,-25.3130188679245,1.21067857407504
"367",113.166981132075,-25.3130188679245,1.17057270244269
"368",113.177358490566,-25.3130188679245,1.12502146873455
"369",113.187735849057,-25.3130188679245,1.07539731368065
"370",113.198113207547,-25.3130188679245,1.02308506238927
"371",113.208490566038,-25.3130188679245,0.969422849950735
"372",113.218867924528,-25.3130188679245,0.915647958673293
"373",113.229245283019,-25.3130188679245,0.862850432604115
"374",113.239622641509,-25.3130188679245,0.811936800598941
"375",113.25,-25.3130188679245,0.763605564715625
"376",113.260377358491,-25.3130188679245,0.718335341614922
"377",113.270754716981,-25.3130188679245,0.676385732914065
"378",113.281132075472,-25.3130188679245,0.637810201380177
"379",113.291509433962,-25.3130188679245,0.60247949848471
"380",113.301886792453,-25.3130188679245,0.57011357597156
"381",113.312264150943,-25.3130188679245,0.540319462325387
"382",113.322641509434,-25.3130188679245,0.512632325063416
"383",113.333018867925,-25.3130188679245,0.486556887482623
"384",113.343396226415,-25.3130188679245,0.461606523025504
"385",113.353773584906,-25.3130188679245,0.437337693887794
"386",113.364150943396,-25.3130188679245,0.413377899181243
"387",113.374528301887,-25.3130188679245,0.389445905350282
"388",113.384905660377,-25.3130188679245,0.365363692564019
"389",113.395283018868,-25.3130188679245,0.341060207237235
"390",113.405660377358,-25.3130188679245,0.316567606960296
"391",113.416037735849,-25.3130188679245,0.292011172174746
"392",113.42641509434,-25.3130188679245,0.267594403608332
"393",113.43679245283,-25.3130188679245,0.243581005962346
"394",113.447169811321,-25.3130188679245,0.220275473607914
"395",113.457547169811,-25.3130188679245,0.198003856265736
"396",113.467924528302,-25.3130188679245,0.177096018916023
"397",113.478301886792,-25.3130188679245,0.157870357869543
"398",113.488679245283,-25.3130188679245,0.140621537193521
"399",113.499056603774,-25.3130188679245,0.125611410711485
"400",113.509433962264,-25.3130188679245,0.113062935324392
"401",113.519811320755,-25.3130188679245,0.103156594934461
"402",113.530188679245,-25.3130188679245,0.0960286643402228
"403",113.540566037736,-25.3130188679245,0.0917705611584929
"404",113.550943396226,-25.3130188679245,0.0904285613168799
"405",113.561320754717,-25.3130188679245,0.0920032790697435
"406",113.571698113208,-25.3130188679245,0.0964485155053373
"407",113.582075471698,-25.3130188679245,0.103669332730854
"408",113.592452830189,-25.3130188679245,0.113519482640135
"409",113.602830188679,-25.3130188679245,0.125798576407711
"410",113.61320754717,-25.3130188679245,0.140249592419797
"411",113.62358490566,-25.3130188679245,0.156557459750938
"412",113.633962264151,-25.3130188679245,0.174349502280325
"413",113.644339622642,-25.3130188679245,0.193198475156027
"414",113.654716981132,-25.3130188679245,0.212628771154596
"415",113.665094339623,-25.3130188679245,0.23212613107957
"416",113.675471698113,-25.3130188679245,0.251150881452688
"417",113.685849056604,-25.3130188679245,0.26915437459084
"418",113.696226415094,-25.3130188679245,0.2855979565564
"419",113.706603773585,-25.3130188679245,0.299973475241485
"420",113.716981132075,-25.3130188679245,0.311824099680276
"421",113.727358490566,-25.3130188679245,0.320764082017821
"422",113.737735849057,-25.3130188679245,0.326496074961371
"423",113.748113207547,-25.3130188679245,0.328824727070242
"424",113.758490566038,-25.3130188679245,0.327665509264036
"425",113.768867924528,-25.3130188679245,0.323048058502043
"426",113.779245283019,-25.3130188679245,0.315113727526122
"427",113.789622641509,-25.3130188679245,0.304107463913412
"428",113.8,-25.3130188679245,0.290364565205566
"429",112.7,-25.297358490566,0.00336687382957848
"430",112.710377358491,-25.297358490566,0.00442857765041885
"431",112.720754716981,-25.297358490566,0.00578444112245509
"432",112.731132075472,-25.297358490566,0.00750496348939364
"433",112.741509433962,-25.297358490566,0.00967505367698456
"434",112.751886792453,-25.297358490566,0.0123964560498944
"435",112.762264150943,-25.297358490566,0.0157904195246444
"436",112.772641509434,-25.297358490566,0.0200005473274907
"437",112.783018867925,-25.297358490566,0.0251957145641538
"438",112.793396226415,-25.297358490566,0.0315728782414837
"439",112.803773584906,-25.297358490566,0.0393595317770009
"440",112.814150943396,-25.297358490566,0.0488154781016133
"441",112.824528301887,-25.297358490566,0.0602335196211603
"442",112.834905660377,-25.297358490566,0.0739385995636973
"443",112.845283018868,-25.297358490566,0.0902848896852305
"444",112.855660377358,-25.297358490566,0.109650317100823
"445",112.866037735849,-25.297358490566,0.132428070912403
"446",112.87641509434,-25.297358490566,0.159014737807438
"447",112.88679245283,-25.297358490566,0.18979489106001
"448",112.897169811321,-25.297358490566,0.22512219917628
"449",112.907547169811,-25.297358490566,0.265297420638728
"450",112.917924528302,-25.297358490566,0.310543992797582
"451",112.928301886792,-25.297358490566,0.360982280216262
"452",112.938679245283,-25.297358490566,0.416603887605418
"453",112.949056603774,-25.297358490566,0.477247727075007
"454",112.959433962264,-25.297358490566,0.542579719980214
"455",112.969811320755,-25.297358490566,0.612078074856879
"456",112.980188679245,-25.297358490566,0.685025987831485
"457",112.990566037736,-25.297358490566,0.760513346079376
"458",113.000943396226,-25.297358490566,0.837448580027277
"459",113.011320754717,-25.297358490566,0.914581225319628
"460",113.021698113208,-25.297358490566,0.990535057761863
"461",113.032075471698,-25.297358490566,1.0638509050129
"462",113.042452830189,-25.297358490566,1.13303747968233
"463",113.052830188679,-25.297358490566,1.19662788603396
"464",113.06320754717,-25.297358490566,1.25323889071513
"465",113.07358490566,-25.297358490566,1.30162967168749
"466",113.083962264151,-25.297358490566,1.34075660869859
"467",113.094339622642,-25.297358490566,1.36982077387172
"468",113.104716981132,-25.297358490566,1.38830512160037
"469",113.115094339623,-25.297358490566,1.39599894111896
"470",113.125471698113,-25.297358490566,1.39300788233486
"471",113.135849056604,-25.297358490566,1.37974874067436
"472",113.146226415094,-25.297358490566,1.35692912550701
"473",113.156603773585,-25.297358490566,1.32551307143636
"474",113.166981132075,-25.297358490566,1.28667451678602
"475",113.177358490566,-25.297358490566,1.2417413103523
"476",113.187735849057,-25.297358490566,1.19213296804832
"477",113.198113207547,-25.297358490566,1.13929575083118
"478",113.208490566038,-25.297358490566,1.08463875436411
"479",113.218867924528,-25.297358490566,1.02947458445343
"480",113.229245283019,-25.297358490566,0.974967850438719
"481",113.239622641509,-25.297358490566,0.922094165374076
"482",113.25,-25.297358490566,0.87161163347817
"483",113.260377358491,-25.297358490566,0.824045979090173
"484",113.270754716981,-25.297358490566,0.77968958254516
"485",113.281132075472,-25.297358490566,0.738613797413723
"486",113.291509433962,-25.297358490566,0.700693092197032
"487",113.301886792453,-25.297358490566,0.66563884662327
"488",113.312264150943,-25.297358490566,0.633040089333852
"489",113.322641509434,-25.297358490566,0.602408128977478
"490",113.333018867925,-25.297358490566,0.573221927490131
"491",113.343396226415,-25.297358490566,0.544971196724555
"492",113.353773584906,-25.297358490566,0.517194551825721
"493",113.364150943396,-25.297358490566,0.489510592038356
"494",113.374528301887,-25.297358490566,0.461640451180345
"495",113.384905660377,-25.297358490566,0.433421103767644
"496",113.395283018868,-25.297358490566,0.404809461598515
"497",113.405660377358,-25.297358490566,0.375877984025096
"498",113.416037735849,-25.297358490566,0.346803095957124
"499",113.42641509434,-25.297358490566,0.317848117529741
"500",113.43679245283,-25.297358490566,0.289342632800145
"501",113.447169811321,-25.297358490566,0.261660255971051
"502",113.457547169811,-25.297358490566,0.235196605868454
"503",113.467924528302,-25.297358490566,0.210349002910358
"504",113.478301886792,-25.297358490566,0.187499000350216
"505",113.488679245283,-25.297358490566,0.166998403283493
"506",113.499056603774,-25.297358490566,0.149158966561113
"507",113.509433962264,-25.297358490566,0.134245544477727
"508",113.519811320755,-25.297358490566,0.122472130750746
"509",113.530188679245,-25.297358490566,0.114000005144407
"510",113.540566037736,-25.297358490566,0.108937107869749
"511",113.550943396226,-25.297358490566,0.107337795341578
"512",113.561320754717,-25.297358490566,0.109202278564533
"513",113.571698113208,-25.297358490566,0.114475284659682
"514",113.582075471698,-25.297358490566,0.123043780645079
"515",113.592452830189,-25.297358490566,0.134733919164448
"516",113.602830188679,-25.297358490566,0.149307669437537
"517",113.61320754717,-25.297358490566,0.16645984634972
"518",113.62358490566,-25.297358490566,0.185816414889422
"519",113.633962264151,-25.297358490566,0.206935003230281
"520",113.644339622642,-25.297358490566,0.229308493785781
"521",113.654716981132,-25.297358490566,0.252372378196071
"522",113.665094339623,-25.297358490566,0.275516273074095
"523",113.675471698113,-25.297358490566,0.298099624214128
"524",113.685849056604,-25.297358490566,0.319471213668519
"525",113.696226415094,-25.297358490566,0.338991669115703
"526",113.706603773585,-25.297358490566,0.356057803141743
"527",113.716981132075,-25.297358490566,0.370127323775694
"528",113.727358490566,-25.297358490566,0.380742291792401
"529",113.737735849057,-25.297358490566,0.387549678145733
"530",113.748113207547,-25.297358490566,0.390317504817733
"531",113.758490566038,-25.297358490566,0.388945326496181
"532",113.768867924528,-25.297358490566,0.383468205163458
"533",113.779245283019,-25.297358490566,0.374053807893132
"534",113.789622641509,-25.297358490566,0.360992773683013
"535",113.8,-25.297358490566,0.344682997863617
"536",112.7,-25.2816981132075,0.00640216658907459
"537",112.710377358491,-25.2816981132075,0.00828135583452441
